,Job Title Index,Job Title,Link,Job Description,Excel,Python,R,SQL,NoSQL,pyspark,java,Javascript,html,Julia,Swift,Bash,Matlab,GCP,AWS,Azure,Big data,Hadoop,MySQL,PostgreSQL,Oracle,MongoDB,Snowflake,IBM,Redshift,Power BI,Tableau,SAP,Qlik
0,0,21865 Data Scientist,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BrKq2LD1gRu-w0h6RqCo_qEC_U9fZQFN7VoMAiC8olAyONinaNloWJQHnr9fUiFyfN9l7PVc0Ybdcp6CRUbZAzQqokxEuFr-ENCufhSSKgxgs_q3NnCh_WyEPmS1b-y_uDqb8u25wlkUfd3UM6IEt-7bhKuzY0x9KZW1RvNSwzRpcwK-ph85cRedF0jQjBxSe3wEdycSHpDtlN6IZWo41B_NJbQbuT2GBY1GLvtvWcHJNCKFdxyoZM38x2DI37pw1obVWjGw73aaElh6QQHWyhGewpl88B5nn6CCv6fwggWDr9U8-NoUOckqJmSRnNFKTX-UCsSugE6Gj1mvKEW3oInCATFzNxpSt8r-ym7-kl5FPufYdNdfSG4wLVGFIIw2P-pwQR58ZKdvvMijwuMdl3avvz1Y0BF696HJxZgShBXT9Bv2jE-4-3Pv0HJnY7cZ2UxGzSRP3UoH31kDOPa4oWRhlQSnnePQIujQDvFEuEXv2P5PM8JvZevdBFKZLtdSNymhj_-WIaOtXryk1c5H0p&p=0&fvj=1&vjs=3,"INTROThe Business Intelligence Specialist (Data Scientist) works closely with business lines to understand their goals and how data can help them achieve those goals. The Business Intelligence Specialist develops a thorough understanding of the data in existence, makes it practically usable by converting legacy data into data products. Also identifies appropriate technologies to process and increase re-use value of structured and unstructured data. The essence of the role is to curate CNL’s data, and research data in particular and connect the CNL data user community to data that is potentially relevant to them.DUTIESCatalog and characterize existing data, with a focus on experimental data, developing, maintaining and evolving machine readable conceptual models (knowledge graphs) to link structured and unstructured data for analyticsDevelop and maintain knowledge of the types and location of data generated through research and other mission activities.Develop and implement processes and tools to capture, maintain and make data available, including data migration/ conversion to rejuvenate and make accessible older data which may otherwise be lost.Identify the use cases for specific data sets, data structures and modelsDevelop models and tools and generally package data products to make them accessible and usableLeveraging data in planning projects, including responding to commercial proposals where access to data from past experiments or measurements may become a competitive advantage.Analyse data to identify trends, gaps, and following these leads to complete the data, alert stakeholders about the trends, propose actions to act on the findings.Act as data Subject Matter Expert (SME) on projects, contributing knowledge about past data formats, how it should be migrated, data models to adopt, and the design of sustainable data modelsDevelop models and tools to access and analyse data specifically required by or generated by the project,Ensure project data is assessed and triaged for addition to data catalogQUALIFICATIONSEducationA degree in information architecture, data/ computer science, statistics or mathematics from a university of recognized standing.Experience5-8 years of experience as a Data Scientist/ Machine Learning or related roleActively engaged with multidisciplinary teams across business domainsExperience with the implementation of solutions for the management and analysis of dataAbilities and SkillsAbility to understand business problems and contribute solutions to solve themExcellent communicator able to translate complex technical situations into plain language for non-technical personnelSelf-driven and able to work independently as well as in a teamOpenness to learning new skillsJob/Industry Specific KnowledgeExperience and Fluency in at least 2 of these computer/coding programs: R, Python, SQL/NoSQL Databases, HIVE, Semantic Web Technology stack (RDF, OWL, SPARQL)Applied experience, i.e. documented applied analysis from research projects, co-op terms, data science competitions, graduate or employment workExperience modernizing systems and accessing/ interpreting ageing dataAbility to convert data persistent on paper/ PDF into computer processable formats and making it usable for analytical purposesJob Types: Full-time, PermanentSalary: $83,800.00-$125,300.00 per yearBenefits:Casual dressCompany pensionDental careDisability insuranceExtended health careFlexible scheduleLife insuranceOn-site parkingPaid time offVision careWellness programWork from homeSchedule:Monday to FridayWork remotely:Yes",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,data scientist,https://ca.indeed.com/rc/clk?jk=5ecbf178c0711d89&fccid=ac1fd6324894c165&vjs=3,Personal SuitabilityInitiativeTeam playerExcellent oral communicationExcellent written communicationClient focusOrganizedWorkplace informationRemote work availableBenefitsMedical BenefitsDental BenefitsLife Insurance BenefitsRRSP Benefits,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Data Scientist (Coop),https://ca.indeed.com/rc/clk?jk=66c1e7d0c34f55d1&fccid=13c8ced0399f2726&vjs=3,"Here is an opportunity to join a team of talented and driven professionals working on technology solutions that help agriculture and food production. Ecoation has designed and developed an AI robotics platform that evaluates crop health in commercial greenhouses internationally, eliminating the need for mass chemical pesticide usage. With exciting products hitting the market in the coming months, we are looking for candidates who are passionate about high technology, food, innovation, and sustainability. Ecoation is seeking Data Scientist Coops to join our team.We support our customers completely, we accomplish great things as a team, we are passionate about enabling a cleaner future for everyone, we act like owners, diversity in all that we do is our strength, success comes because we are great learners, we are persistent and forthright and realistic, and our optimistic nature allows us to take on any challenge.In This Role you will :Develop and test data analytics, machine learning procedures and algorithms in PythonDevelop and test software applications to host data analytic visualizationsMonitor, test, and debug the data pipelineHelp optimize and automate ongoing processes/routines.Construct classification models using developed machine learning toolsDocument developed features in the applicationUnderstand, support, test, and troubleshoot production machine learning applicationsEducation, Skills & ExperienceCurrently working towards a Bachelor's in Computer Engineering, Computer Science, Engineering, Science or equivalentprevious experience with pythonprevious experience with running SQL",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,Data Scientist - Entry Level,https://ca.indeed.com/company/AMI-RockChain-Inc./jobs/Data-Scientist-b8a83a21c7e9f3de?fccid=8738752cad0b8357&vjs=3,"Are you looking for a challenging role as part of a development team creating cutting edge technology? AMI RockChain is looking to add a Data Scientist to its team in either its Calgary or Edmonton office, and if you feel you would be a good fit we want to hear from you. RockChain’s technology is working to positively disrupt the sand and gravel industry and has already moved over 1 million tonnes of product for industrial and commercial users through its innovative platform.As a Data Scientist with AMI RockChain you will expand your knowledge and expertise by working with a variety of frontend and backend technologies and languages. At RockChain you will have the opportunity to contribute to a variety of projects with a passionate team, focused on building the best product and user experience.Position Requirements: Disciplined self-starter who can work both on their own and in close collaboration with other team members in an agile development environmentFast learnerExperience in the aggregates industry is an assetA senior student or bachelor’s degree in computer science or another relevant area of studyProficiency in Microsoft Office: Word, Publisher, Excel, PowerPoint and Outlook are requiredWritten and verbal communication abilitiesExperience programming in Python a major assetRoles and Responsibilities: Consult on data analytics solutionsCollect and prepare data. Help identify the business data needed to produce the most useful insights and future analytics. This would include business line and possibly outside data sourcesWork closely with the business to achieve real value through informed decisions and improved actionsGive direction and insight on data analytics initiatives/areas of focusValidate business implicationsEnsure that the insights generated through analytics translate to help drive better/faster/smarter data collectionPerform other miscellaneous tasks associated with being a member of the Digital Technology & Innovation team and those typical of a data analyst or data scientistData management with a Document management systemWorking Environment: Flexible working hours (Part Time or Full Time)Option to work from homeCompetitive salary and benefitsFriendly and supportive team environmentOpportunity to join a company with aggressive plans for expansionAMI RockChain is a division of Athabasca Minerals Inc., which is an integrated group of companies focused on the aggregates, industrial minerals and resource sectors, driven by technology to bring improved value to industry and our customers. Our business is comprised of 4 distinct, but synergetic, divisions that include:AMI Aggregates - produces and sells aggregate out of its corporate pits and manages the Coffey Lake Public Pit on behalf of the Province of Alberta.AMI Silica - positioning to become a leading supplier of premium domestic silica sand with regional deposits in Alberta and NE British Columbia.AMI RockChain - a midstream technology-based business using its proprietary RockChain™ digital platform, associated algorithm, and quality assurance & control services to provide cost-effective integrated supply / delivery solutions of industrial minerals to industry, and the construction sector.TerraShift Engineering Ltd. - offers technology-based applications that support resource exploration and development, engineering services, environmental and regulatory planning, resource management, compliance reporting, and reclamation for a growing customer base.AMI RockChain is an equal opportunity employer offering a competitive compensation package that includes a base salary, health and wellness benefits as well as the potential for company stock options.To apply for this position please submit your resume and cover letter. We thank all candidates for applying, but only those selected for an interview will be contacted, no phone calls please.Part-time hours: 24-40 per weekJob Types: Full-time, Part-time, PermanentBenefits:Dental careExtended health careFlexible scheduleWellness programSchedule:8 hour shiftWork remotely:Yes",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,data scientist,https://ca.indeed.com/rc/clk?jk=2bc428083e3a6fd3&fccid=dc3773261c3b1f6b&vjs=3,"Management Systems (erp or db)MS SQL ServerData WarehouseSpecific SkillsCollect and document user's requirementsDesign, construct, modify, implement and test data models and database management systemsOperate database management systems to analyze dataResearch and document data requirements, data collection and administration policy, and data access rulesWrite scripts related to stored procedures and triggersData ScienceProgramming LanguagesSQLPythonPowerBuilderOwn Tools/EquipmentInternet accessWork Conditions and Physical CapabilitiesFast-paced environmentWork under pressureRepetitive tasksHandling heavy loadsAttention to detailSittingTight deadlinesAbility to Supervise1 to 2 peopleWork Location InformationWilling to relocateRelocation costs not covered by employerComputer and Technology KnowledgeSpreadsheetMS WindowsInternetDatabase softwarePresentation softwareProject management softwareProgramming languagesData analysis softwareMapping and data visualization softwareBusiness diagram softwarePersonal SuitabilityInitiativeEffective interpersonal skillsAccurateTeam playerExcellent oral communicationClient focusOrganizedWorkplace informationRemote work available",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Data Scientist,https://ca.indeed.com/rc/clk?jk=fd43b8b69a439f02&fccid=3d3faf08f32f5d69&vjs=3,"Farmers Edge is a global leader in digital agriculture delivering cutting-edge solutions powered by a unique combination of field-centric data, artificial intelligence and complete integration.Since 2005, Farmers Edge has been addressing the global challenge of feeding the world's growing population while reducing environmental impact. We are a diverse group of thinkers and doers, motivated by challenges, curiosity and bold ideas. The culture is the foundation of our company, connecting innovation and disruption with the passion that drives us. From the software and digital tools that we create to the conversations we share; the collective force of our team is influencing revolutionary changes in agriculture to bring new levels of sustainability and opportunity to farmers and agricultural professionals.Rapidly expanding worldwide, our focus is on creating a diverse environment of talented individuals. As we continue to grow, we are seeking a talented and driven Data Scientist join our team of Data Management professionals.What you'll be doing:Reporting to the Vice President, Data Insights & Integrity, the Data Scientist will work to develop and maintain prediction and optimization models using machine learning and artificial intelligence tools, along with imagery, weather, field operations, soil and ecommerce data sets. You will collaborate with teams across the organization to ensure that models evolve as needed, and monitor model performance metrics.What you'll need to succeed:2+ year's experience using and developing machine learning models in a production settingMaster's or Graduate Degree in Mathematics, Statistics or Computer ScienceKnowledge of Python programming;Revision control software (e.g. Git);Understanding of best practices in data sciencePrevious experience in computer vision and image processing;Experience with Django, Pandas, and Scikit libraries.Farmers Edge offers a very competitive compensation package. Salary is dependent on qualifications and skill.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,data scientist,https://ca.indeed.com/rc/clk?jk=2ef275b9e49c8108&fccid=2f7935311d6630f9&vjs=3,"Other LanguagesMandarinWork SettingResearch and development institutionComputer hardware or software retailer/wholesalerSpecific SkillsResearch and document data requirements, data collection and administration policy, and data access rulesData ScienceProgramming LanguagesCC++PythonGoComputer and Technology KnowledgeLinuxSoftware developmentBenefitsDental BenefitsGroup Insurance BenefitsVision Care Benefits",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Data Scientist,https://ca.indeed.com/company/Genomadix-Inc./jobs/Data-Scientist-b95179413e225a84?fccid=22eb3c10173fe7ba&vjs=3,"Genomadix Inc. is bringing rapid, portable DNA testing to the world. Our sample-to-result technology aims to bring portability and convenience to applications such as precision medicine, infectious disease, pharmacogenetics, and food and water safety testing. Rapid DNA results improve lives. We need your help to make this world a reality.At Genomadix Inc., we are driven by a mission that we truly believe in - faster DNA results improve lives. We’re all motivated by having the chance to make history and bring the power of DNA testing to every corner of the globe. Core to this mission is our people. Without everyone here, this mission would be nothing more than a dream. Our people are making it a reality. We strive to give back to our employees as much as they give to us.In addition to a competitive salary, vacation on-par with our CEO from day 1, benefits that start the same day you do, and a flexible approach to getting things done, you can expect:- A supportive team. We’re all trying to get things done, and have been the “new person” before. Don’t spin your wheels; if you need help, ask anybody. They will point you in the right direction. No lone wolves.- A range of tasks to drive our mission forward. As an innovative, dynamic company, no two days are ever the same. You will step out of your comfort zone and get things done you never thought possible.- To get the tools you need. We give our people the necessary resources to get things done right the first time. Need something else? Just ask.- To keep your eyes on the prize. We stay focused on our goals and celebrate our victories as a team. Everyone plays a different, important role; and all are equally valued.- Responsibility for voicing your opinion. Everyone at Genomadix has a voice; something not going the way you’d like? Speak up. We trust our leaders to gather feedback and make the right decision to move us forward.At Genomadix, your contribution has purpose. Our team challenges each other to be better every day; we dig deep to build a culture of innovation and high performance for our people and our clients.Genomadix Inc. is an equal opportunity employer and is committed to an inclusive, barrier-free recruitment and selection processes and work environments. Please let us know of any accommodations needed to ensure you have access to a fair and equitable process.Gain real-world experience with one of Canada's most exciting & innovative biotech companies!Genomadix is looking for a Data Analyst or Scientist to join our software and assay development teams.Our ideal candidate is a motivated and flexible individual to help Genomadix develop it’s next generation algorithms for Genomadix’s rapid RNA tests, and to help Genomadix’s assay development teams understand their data.The Genomadix software team is small, so flexibility, and comfort in both working alone with minimal direction, and as part of a small team is valued. Other opportunities include: front-end development, web (front and backend development), internal tool development, and working on software that powers the Spartan Cube DNA testing device.As a data scientist you will be doing: Prototype, develop and test new detection and calling algorithms for Genomadix’s rapid DNA testsAssisting the assay development team in interpreting the data it gathers, and participating in Genomadix’s assay development processIdeally, you will be able to assist software team members in taking your algorithms all the way into productionYou will be working within a medical device software life cycle process (example: IEC 62304)Assist in developing, maintaining and deploying data analysis toolsWork collaboratively with cross-functional teams including product managers, other software developers and testers, and other scientistsWhat you will bring to the table is: 1+ years of experience with Python scientific programming (numpy, scipy, jupyter notebooks/lab, pandas)Prior experience working in multi-disciplinary teams(Optional) Experience with formal software life cycle processes such as IEC 62304(Optional) Prior experience or knowledge of PCRJob Type: Full-timeBenefits:Casual dressCompany eventsDental careDisability insuranceEmployee assistance programExtended health careFlexible scheduleOn-site parkingPaid time offVision careWork from homeSchedule:Monday to FridayWork remotely:Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Data Scientist Intern,https://ca.indeed.com/rc/clk?jk=d5f9fb5ed9eddb8a&fccid=d9e7c4d795860e0c&vjs=3,"DRW is a technology-driven, diversified principal trading firm. We trade our own capital at our own risk, across a broad range of asset classes, instruments and strategies, in financial markets around the world. As the markets have evolved over the past 25 years, so has DRW – maximizing opportunities to include real estate, cryptoassets and venture capital. With over 1000 employees at our Chicago headquarters and offices around the world, we work together to solve complex problems, challenge consensus and deliver meaningful results. It's a place of high expectations, deep curiosity and thoughtful collaboration. DRW NX is the technological research center of DRW based in Montreal and manages our RF networks across the globe.DRW NX machine learning team works on various aspects of our business. We develop novel solutions to critical business problems. We work with large amounts of data on a daily basis.DRW NX is looking for passionate and innovative interns to join our machine learning team. The ideal candidate is currently working towards a degree in computer science, engineering, statistics, or other related technical fields. You will help us build, analyze, and interpret models, improve our infrastructure, and make the most of our data.Some examples of what you could be working on:Apply deep learning methods to telemetry data (sensor data and metrics collected from intelligent devices)Apply NLP/NLU to trading problemsImprove our data and data pipelinesMinimum qualifications:Having an interest in and / or currently enrolled in machine learning, deep learning, time series analysis, NLP related field of studyGood knowledge of machine learning and/or deep learning algorithmsGood knowledge of tools and packages such as Tensorflow, Pytorch, Keras, scikit-learnExperience programming in at least one language (Python, MATLAB, R, Java, ...)Experience with scriptingStrong communication skillsPositive, team-oriented attitudeFollowing qualifications are a plus:Software best practices (agile, version control, experiment tracking, code review etc.)Publications in relevant conferences and journalsWhat DRW Montreal has to offer you:Recognized as one of Canada's Best Employers for the past 8 yearsCommitted to continuous learning & developmentIndustry leading benefits package and perksFocused on employee well-being and work-life balanceCommunity initiatives, volunteer program and opportunities for giving backFind out more about all of our perks & benefits hereFor more information about DRW's processing activities and our use of job applicants' data, please view our Privacy Notice at https://drw.com/privacy-notice.California residents, please review the California Privacy Notice for information about certain legal rights at https://drw.com/california-privacy-notice.#LI-JB1",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,Junior Machine Learning Scientist,https://ca.indeed.com/rc/clk?jk=1b62f7708685d2cf&fccid=13c8ced0399f2726&vjs=3,"Here is an opportunity to join a team of talented and driven professionals working on technology solutions that helps agriculture and food production. Ecoation has designed and developed an AI robotics platform that evaluates crop health in commercial greenhouses internationally, eliminating the need for mass chemical pesticide usage. With exciting products hitting the market in the coming months, we are looking for candidates who are passionate about high technology, food, innovation, and sustainability. Ecoation is looking for an Entery level Machine Learning Scientist to work on a mix of computer vision, machine learning, and data analytics. You will collaborate with more senior colleagues as well as colleagues across multiple departments. You will be analyzing, designing, and developing software for embedded and cloud platforms focused on solving complex problems.We support our customers completely, we accomplish great things as a team, we are passionate about enabling a cleaner future for everyone, we act like owners, diversity in all that we do is our strength, success comes because we are great learners, we are persistent and forthright and realistic, and our optimistic nature allows us to take on any challenge.In this role, you will:Annotating, training, testing, iterating, and production monitoring of computer vision models. Deploying computer vision models into an edge environment.Developing machine learning models for crop performance and pests/disease propagation. This includes developing techniques for analyzing time series and spatiotemporal patterns and distributions.Developing production-ready code with robust algorithms for consistent operation in a production environment.Analyzing customer horticultural data to provide meaningful insights.Occasional field visits to greenhouses to collect data, develop or test approaches.Skills & ExperienceBachelor’s degree in Computer Science, Data Science, or any other related field.1+ years of experience developing, training, optimizing deep neural networks using one or more deep learning frameworks such as Tensorflow, Darknet, Pytorch, etc.Experience applying various machine learning techniques.Experience in turning computer vision models into production code and deploying them into an edge environment.1+ years of experience with Python.Excellent communication skills.Desired skillsAbility to find practical solutions in a highly innovative and fast-paced environment.Experience with agricultural and/or biological systems.Familiarity with Amazon Web Services.Experience is valuable, but the willingness and ability to learn quickly are even more important. A friendly-but-relentless approach to work is important for this role.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
